hs6,sanction_date,sanctioned,partially_exempt,dual_use,industrial_cap,luxury,military_tech,aviation,firearms,oil_exploration,oil_refining,sanction_year,category
610210,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610220,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610230,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610290,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610310,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610322,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610323,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610329,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610331,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610332,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610333,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610339,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610341,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610342,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610343,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610349,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610413,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610419,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610422,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610423,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610429,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610431,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610432,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610433,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610439,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610441,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610442,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610443,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610444,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610449,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610451,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610452,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610453,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610459,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610461,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610462,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610463,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610469,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610510,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610520,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610590,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610610,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610620,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610690,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610711,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610712,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610719,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610721,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610722,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610729,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610791,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610799,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610811,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610819,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610821,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610822,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610829,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610831,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610832,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610839,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610891,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610892,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610899,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610910,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
610990,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611011,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611012,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611019,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611020,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611030,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611090,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611120,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611130,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611190,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611211,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611212,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611219,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611220,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611231,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611239,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611241,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611249,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611300,2022-03-15,1.0,1.0,,,1.0,,,,,,2022.0,luxury
611420,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611430,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611490,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611510,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611521,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611522,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611529,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611530,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611594,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611595,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611596,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611599,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611610,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611691,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611692,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611693,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611699,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611710,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611780,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
611790,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620111,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620192,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
620193,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
620199,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
620211,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620292,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
620293,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
620299,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
620311,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620312,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620319,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620322,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620323,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620329,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620331,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620332,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620333,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620339,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620341,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620342,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620343,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620349,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620411,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620412,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620413,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620419,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620421,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620422,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620423,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620429,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620431,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620432,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620433,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620439,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620441,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620442,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620443,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620444,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620449,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620451,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620452,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620453,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620459,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620461,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620462,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620463,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620469,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620520,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620530,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620590,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620610,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620620,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620630,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620640,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620690,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620711,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620719,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620721,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620722,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620729,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620791,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620799,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620811,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620819,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620821,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620822,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620829,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620891,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620892,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620899,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620920,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620930,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
620990,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621010,2022-02-25,1.0,0.0,1.0,,1.0,1.0,,,,,2022.0,dual_use
621020,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621030,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621040,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621050,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621111,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621112,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621120,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621132,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621133,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621139,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621142,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621143,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621149,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621210,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621220,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621230,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621290,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621320,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621390,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621410,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621420,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621430,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621440,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621490,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621510,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621520,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621590,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621600,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
621710,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
621790,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
630110,,,,,,,,,,,,,non_sanctioned
630120,,,,,,,,,,,,,non_sanctioned
630130,,,,,,,,,,,,,non_sanctioned
630140,,,,,,,,,,,,,non_sanctioned
630190,,,,,,,,,,,,,non_sanctioned
630210,,,,,,,,,,,,,non_sanctioned
630221,,,,,,,,,,,,,non_sanctioned
630222,,,,,,,,,,,,,non_sanctioned
630229,,,,,,,,,,,,,non_sanctioned
630231,,,,,,,,,,,,,non_sanctioned
630232,,,,,,,,,,,,,non_sanctioned
630239,,,,,,,,,,,,,non_sanctioned
630240,,,,,,,,,,,,,non_sanctioned
630251,,,,,,,,,,,,,non_sanctioned
630253,,,,,,,,,,,,,non_sanctioned
630259,,,,,,,,,,,,,non_sanctioned
630260,,,,,,,,,,,,,non_sanctioned
630291,,,,,,,,,,,,,non_sanctioned
630293,,,,,,,,,,,,,non_sanctioned
630299,,,,,,,,,,,,,non_sanctioned
630312,,,,,,,,,,,,,non_sanctioned
630319,,,,,,,,,,,,,non_sanctioned
630391,,,,,,,,,,,,,non_sanctioned
630392,,,,,,,,,,,,,non_sanctioned
630399,,,,,,,,,,,,,non_sanctioned
630411,,,,,,,,,,,,,non_sanctioned
630419,,,,,,,,,,,,,non_sanctioned
630420,,,,,,,,,,,,,non_sanctioned
630491,,,,,,,,,,,,,non_sanctioned
630492,,,,,,,,,,,,,non_sanctioned
630493,,,,,,,,,,,,,non_sanctioned
630499,,,,,,,,,,,,,non_sanctioned
630510,,,,,,,,,,,,,non_sanctioned
630520,,,,,,,,,,,,,non_sanctioned
630532,,,,,,,,,,,,,non_sanctioned
630533,,,,,,,,,,,,,non_sanctioned
630539,,,,,,,,,,,,,non_sanctioned
630590,,,,,,,,,,,,,non_sanctioned
630612,,,,,,,,,,,,,non_sanctioned
630619,,,,,,,,,,,,,non_sanctioned
630622,,,,,,,,,,,,,non_sanctioned
630629,,,,,,,,,,,,,non_sanctioned
630630,,,,,,,,,,,,,non_sanctioned
630640,,,,,,,,,,,,,non_sanctioned
630690,,,,,,,,,,,,,non_sanctioned
630710,,,,,,,,,,,,,non_sanctioned
630720,,,,,,,,,,,,,non_sanctioned
630790,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
630800,,,,,,,,,,,,,non_sanctioned
630900,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
631010,,,,,,,,,,,,,non_sanctioned
631090,,,,,,,,,,,,,non_sanctioned
640110,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640192,2022-02-25,1.0,1.0,1.0,,1.0,,,,,,2022.0,dual_use
640199,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640212,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640219,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640220,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640291,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640299,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640312,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640319,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640320,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640340,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640351,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640359,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640391,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640399,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640411,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640419,2022-03-15,1.0,1.0,,,1.0,,,,,,2022.0,luxury
640420,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640510,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640520,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640590,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
640610,,,,,,,,,,,,,non_sanctioned
640620,,,,,,,,,,,,,non_sanctioned
640690,,,,,,,,,,,,,non_sanctioned
650100,,,,,,,,,,,,,non_sanctioned
650200,,,,,,,,,,,,,non_sanctioned
650400,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
650500,2022-03-15,1.0,1.0,,,1.0,,,,,,2022.0,luxury
650610,2022-07-21,1.0,1.0,,,,1.0,,,,,2022.0,military_tech
650691,,,,,,,,,,,,,non_sanctioned
650699,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
650700,,,,,,,,,,,,,non_sanctioned
660110,,,,,,,,,,,,,non_sanctioned
660191,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
660199,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
660200,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
660320,,,,,,,,,,,,,non_sanctioned
660390,,,,,,,,,,,,,non_sanctioned
670100,,,,,,,,,,,,,non_sanctioned
670210,,,,,,,,,,,,,non_sanctioned
670290,,,,,,,,,,,,,non_sanctioned
670300,,,,,,,,,,,,,non_sanctioned
670411,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
670419,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
670420,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
670490,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
680100,,,,,,,,,,,,,non_sanctioned
680210,,,,,,,,,,,,,non_sanctioned
680221,,,,,,,,,,,,,non_sanctioned
680223,,,,,,,,,,,,,non_sanctioned
680229,,,,,,,,,,,,,non_sanctioned
680291,,,,,,,,,,,,,non_sanctioned
680292,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
680293,,,,,,,,,,,,,non_sanctioned
680299,,,,,,,,,,,,,non_sanctioned
680300,,,,,,,,,,,,,non_sanctioned
680410,,,,,,,,,,,,,non_sanctioned
680421,,,,,,,,,,,,,non_sanctioned
680422,,,,,,,,,,,,,non_sanctioned
680423,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
680430,,,,,,,,,,,,,non_sanctioned
680510,,,,,,,,,,,,,non_sanctioned
680520,,,,,,,,,,,,,non_sanctioned
680530,,,,,,,,,,,,,non_sanctioned
680610,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
680620,,,,,,,,,,,,,non_sanctioned
680690,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
680710,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
680790,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
680800,,,,,,,,,,,,,non_sanctioned
680911,,,,,,,,,,,,,non_sanctioned
680919,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
680990,,,,,,,,,,,,,non_sanctioned
681011,,,,,,,,,,,,,non_sanctioned
681019,,,,,,,,,,,,,non_sanctioned
681091,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
681099,,,,,,,,,,,,,non_sanctioned
681140,,,,,,,,,,,,,non_sanctioned
681181,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
681182,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
681189,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
681280,,,,,,,,,,,,,non_sanctioned
681291,,,,,,,,,,,,,non_sanctioned
681299,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
681320,2022-10-06,1.0,0.0,,,,,1.0,,,,2022.0,aviation
681381,2022-10-06,1.0,0.0,,,,,1.0,,,,2022.0,aviation
681389,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
681410,,,,,,,,,,,,,non_sanctioned
681490,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
681510,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
681520,,,,,,,,,,,,,non_sanctioned
681591,,,,,,,,,,,,,non_sanctioned
681599,2022-02-25,1.0,0.0,1.0,,,1.0,,,,,2022.0,dual_use
690100,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690210,,,,,,,,,,,,,non_sanctioned
690220,,,,,,,,,,,,,non_sanctioned
690290,,,,,,,,,,,,,non_sanctioned
690310,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
690320,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
690390,2022-02-25,1.0,1.0,1.0,,,,,,,,2022.0,dual_use
690410,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690490,,,,,,,,,,,,,non_sanctioned
690510,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690590,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690600,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690721,,,,,,,,,,,,,non_sanctioned
690722,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690723,,,,,,,,,,,,,non_sanctioned
690730,,,,,,,,,,,,,non_sanctioned
690740,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
690911,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
690912,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
690919,2022-02-25,1.0,0.0,1.0,,,,,,,,2022.0,dual_use
690990,2022-02-25,1.0,0.0,1.0,1.0,,,,,,,2022.0,dual_use
691010,,,,,,,,,,,,,non_sanctioned
691090,,,,,,,,,,,,,non_sanctioned
691110,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
691190,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
691200,2022-03-15,1.0,1.0,,,1.0,,,,,,2022.0,luxury
691310,,,,,,,,,,,,,non_sanctioned
691390,,,,,,,,,,,,,non_sanctioned
691410,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
691490,2022-02-25,1.0,0.0,1.0,,1.0,,,,,,2022.0,dual_use
700100,,,,,,,,,,,,,non_sanctioned
700210,,,,,,,,,,,,,non_sanctioned
700220,2022-02-25,1.0,0.0,1.0,1.0,,1.0,,,,,2022.0,dual_use
700231,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700232,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700239,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700312,,,,,,,,,,,,,non_sanctioned
700319,,,,,,,,,,,,,non_sanctioned
700320,,,,,,,,,,,,,non_sanctioned
700330,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700420,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700490,,,,,,,,,,,,,non_sanctioned
700510,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700521,,,,,,,,,,,,,non_sanctioned
700529,,,,,,,,,,,,,non_sanctioned
700530,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700600,,,,,,,,,,,,,non_sanctioned
700711,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700719,,,,,,,,,,,,,non_sanctioned
700721,,,,,,,,,,,,,non_sanctioned
700729,2022-04-08,1.0,0.0,,1.0,,,,,,,2022.0,industrial_cap
700800,,,,,,,,,,,,,non_sanctioned
700910,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
700991,2022-03-15,1.0,0.0,,,1.0,,,,,,2022.0,luxury
